row_id,order_id,order_date,ship_date,segment,category,sub_category,product_name,region,state,city,sales,profit,discount,quantity,month,discount_bucket
1336,CA-2016-122133,2016-05-16,2016-05-23,Consumer,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",East,Connecticut,Middletown,552.56,0.0,0.0,4,2016-05,0%
1337,US-2017-123281,2017-04-02,2017-04-07,Consumer,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,West,California,Los Angeles,25.11,6.53,0.0,3,2017-04,0%
1338,CA-2017-100524,2017-03-31,2017-04-02,Consumer,Furniture,Furnishings,Tensor Computer Mounted Lamp,East,New York,New York City,29.78,8.04,0.0,2,2017-03,0%
1339,CA-2017-100524,2017-03-31,2017-04-02,Consumer,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,East,New York,New York City,677.58,176.17,0.0,3,2017-03,0%
1340,CA-2017-100524,2017-03-31,2017-04-02,Consumer,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",East,New York,New York City,75.04,36.02,0.0,8,2017-03,0%
1341,CA-2017-113481,2017-01-02,2017-01-04,Corporate,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,South,North Carolina,Jacksonville,695.7,-27.83,0.5,2,2017-01,>20%
1342,CA-2017-113481,2017-01-02,2017-01-04,Corporate,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",South,North Carolina,Jacksonville,15.66,-12.53,0.7,5,2017-01,>20%
1343,CA-2017-113481,2017-01-02,2017-01-04,Corporate,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,South,North Carolina,Jacksonville,28.85,-21.16,0.7,6,2017-01,>20%
1344,CA-2015-131758,2015-05-28,2015-06-01,Consumer,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,East,New York,Freeport,47.82,14.35,0.0,3,2015-05,0%
1345,CA-2015-131758,2015-05-28,2015-06-01,Consumer,Office Supplies,Labels,Avery 494,East,New York,Freeport,13.05,6.0,0.0,5,2015-05,0%
1346,CA-2014-118339,2014-03-17,2014-03-24,Consumer,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Central,Minnesota,Lakeville,93.78,36.57,0.0,2,2014-03,0%
1347,CA-2014-118339,2014-03-17,2014-03-24,Consumer,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8 x 11",Central,Minnesota,Lakeville,47.18,23.59,0.0,7,2014-03,0%
1348,CA-2014-118339,2014-03-17,2014-03-24,Consumer,Office Supplies,Art,Newell 35,Central,Minnesota,Lakeville,19.68,5.71,0.0,6,2014-03,0%
1349,CA-2014-118339,2014-03-17,2014-03-24,Consumer,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Central,Minnesota,Lakeville,53.4,25.1,0.0,10,2014-03,0%
1350,CA-2014-118339,2014-03-17,2014-03-24,Consumer,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Central,Minnesota,Lakeville,35.88,17.22,0.0,6,2014-03,0%
1351,CA-2014-153976,2014-10-03,2014-10-08,Consumer,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Central,Illinois,Evanston,258.28,-70.1,0.3,3,2014-10,>20%
1352,CA-2016-162901,2016-03-28,2016-03-31,Corporate,Office Supplies,Storage,Hanging Personal Folder File,South,Virginia,Arlington,31.4,7.85,0.0,2,2016-03,0%
1353,CA-2017-162978,2017-05-04,2017-05-09,Corporate,Technology,Phones,Motorola L804,West,California,San Francisco,183.96,20.7,0.2,5,2017-05,10-20%
1354,CA-2017-162978,2017-05-04,2017-05-09,Corporate,Office Supplies,Paper,Things To Do Today Pad,West,California,San Francisco,17.61,8.45,0.0,3,2017-05,0%
1355,CA-2017-162978,2017-05-04,2017-05-09,Corporate,Furniture,Tables,Bretford Rectangular Conference Table Tops,West,California,San Francisco,300.9,11.28,0.2,1,2017-05,10-20%
1356,US-2014-160444,2014-07-05,2014-07-05,Consumer,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Central,Texas,Houston,220.78,-44.16,0.2,3,2014-07,10-20%
1357,US-2014-160444,2014-07-05,2014-07-05,Consumer,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,Central,Texas,Houston,281.42,-35.18,0.2,11,2014-07,10-20%
1358,CA-2016-145247,2016-05-05,2016-05-07,Consumer,Office Supplies,Paper,Xerox 1909,South,Kentucky,Louisville,79.14,36.4,0.0,3,2016-05,0%
1359,CA-2017-160045,2017-04-26,2017-04-27,Consumer,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Central,Texas,Fort Worth,1.99,-1.44,0.6,1,2017-04,>20%
1360,US-2014-151925,2014-09-26,2014-10-01,Consumer,Furniture,Chairs,"Leather Task Chair, Black",West,California,Los Angeles,145.57,0.0,0.2,2,2014-09,10-20%
1361,CA-2017-125199,2017-10-19,2017-10-25,Corporate,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,East,Pennsylvania,Philadelphia,123.26,9.24,0.2,7,2017-10,10-20%
1362,CA-2017-125199,2017-10-19,2017-10-25,Corporate,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",East,Pennsylvania,Philadelphia,23.68,7.4,0.2,4,2017-10,10-20%
1363,CA-2017-125199,2017-10-19,2017-10-25,Corporate,Technology,Phones,Digium D40 VoIP phone,East,Pennsylvania,Philadelphia,309.58,-56.76,0.4,4,2017-10,>20%
1364,US-2017-155425,2017-11-10,2017-11-11,Corporate,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,West,Arizona,Tucson,38.39,-25.59,0.7,14,2017-11,>20%
1365,US-2017-155425,2017-11-10,2017-11-11,Corporate,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,West,Arizona,Tucson,95.99,-64.0,0.7,2,2017-11,>20%
1366,US-2017-155425,2017-11-10,2017-11-11,Corporate,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,West,Arizona,Tucson,239.95,-35.99,0.2,6,2017-11,10-20%
1367,US-2017-155425,2017-11-10,2017-11-11,Corporate,Technology,Phones,Adtran 1202752G1,West,Arizona,Tucson,201.58,15.12,0.2,2,2017-11,10-20%
1368,US-2017-155425,2017-11-10,2017-11-11,Corporate,Furniture,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,West,Arizona,Tucson,899.14,-146.11,0.2,4,2017-11,10-20%
1369,CA-2017-133249,2017-07-08,2017-07-11,Home Office,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",West,California,Pico Rivera,145.9,62.74,0.0,5,2017-07,0%
1370,US-2015-103471,2015-12-24,2015-12-28,Consumer,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",West,Colorado,Colorado Springs,590.06,-786.74,0.7,7,2015-12,>20%
1371,US-2015-103471,2015-12-24,2015-12-28,Consumer,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",West,Colorado,Colorado Springs,14.04,1.58,0.2,3,2015-12,10-20%
1372,CA-2017-136672,2017-03-07,2017-03-12,Home Office,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,East,Maryland,Clinton,49.08,4.91,0.0,3,2017-03,0%
1373,US-2014-157021,2014-04-01,2014-04-06,Consumer,Office Supplies,Labels,Avery 490,West,California,Vallejo,29.6,14.8,0.0,2,2014-04,0%
1374,US-2014-157021,2014-04-01,2014-04-06,Consumer,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",West,California,Vallejo,17.09,5.55,0.2,4,2014-04,10-20%
1375,CA-2015-120362,2015-09-14,2015-09-19,Consumer,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",West,Utah,Provo,912.75,118.66,0.0,5,2015-09,0%
1376,CA-2014-126361,2014-08-04,2014-08-09,Consumer,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,West,Utah,Pleasant Grove,1089.75,305.13,0.0,3,2014-08,0%
1377,CA-2014-126361,2014-08-04,2014-08-09,Consumer,Office Supplies,Paper,Xerox 1934,West,Utah,Pleasant Grove,447.84,219.44,0.0,8,2014-08,0%
1378,CA-2014-126361,2014-08-04,2014-08-09,Consumer,Office Supplies,Art,Newell 329,West,Utah,Pleasant Grove,16.4,4.26,0.0,5,2014-08,0%
1379,CA-2014-126361,2014-08-04,2014-08-09,Consumer,Technology,Phones,Panasonic KX T7731-B Digital phone,West,Utah,Pleasant Grove,399.96,35.0,0.2,5,2014-08,10-20%
1380,CA-2014-126361,2014-08-04,2014-08-09,Consumer,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",West,Utah,Pleasant Grove,158.9,7.95,0.0,5,2014-08,0%
1381,CA-2014-126361,2014-08-04,2014-08-09,Consumer,Office Supplies,Binders,Ibico Standard Transparent Covers,West,Utah,Pleasant Grove,13.18,4.78,0.2,1,2014-08,10-20%
1382,US-2016-100566,2016-09-03,2016-09-09,Home Office,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",Central,Illinois,Aurora,83.95,-90.25,0.6,3,2016-09,>20%
1383,US-2016-108504,2016-02-05,2016-02-05,Home Office,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",South,Georgia,Smyrna,80.98,1.62,0.0,1,2016-02,0%
1384,US-2016-108504,2016-02-05,2016-02-05,Home Office,Office Supplies,Paper,White Computer Printout Paper by Universal,South,Georgia,Smyrna,348.84,170.93,0.0,9,2016-02,0%
1385,US-2016-108504,2016-02-05,2016-02-05,Home Office,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,South,Georgia,Smyrna,9.45,0.19,0.0,5,2016-02,0%
1386,US-2016-108504,2016-02-05,2016-02-05,Home Office,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",South,Georgia,Smyrna,18.84,7.16,0.0,3,2016-02,0%
1387,US-2016-108504,2016-02-05,2016-02-05,Home Office,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",South,Georgia,Smyrna,239.98,52.8,0.0,2,2016-02,0%
1388,US-2016-108504,2016-02-05,2016-02-05,Home Office,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,South,Georgia,Smyrna,167.96,78.94,0.0,2,2016-02,0%
1389,US-2016-108504,2016-02-05,2016-02-05,Home Office,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,South,Georgia,Smyrna,104.85,28.31,0.0,3,2016-02,0%
1390,US-2016-108504,2016-02-05,2016-02-05,Home Office,Technology,Phones,Aastra 57i VoIP phone,South,Georgia,Smyrna,484.83,126.06,0.0,3,2016-02,0%
1391,US-2016-108504,2016-02-05,2016-02-05,Home Office,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",South,Georgia,Smyrna,122.97,60.26,0.0,3,2016-02,0%
1392,US-2016-108504,2016-02-05,2016-02-05,Home Office,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",South,Georgia,Smyrna,154.44,1.54,0.0,3,2016-02,0%
1393,US-2016-108504,2016-02-05,2016-02-05,Home Office,Office Supplies,Paper,Xerox 1943,South,Georgia,Smyrna,342.37,160.91,0.0,7,2016-02,0%
1394,CA-2017-124828,2017-07-03,2017-07-04,Corporate,Office Supplies,Art,4009 Highlighters by Sanford,South,North Carolina,Burlington,9.55,1.55,0.2,3,2017-07,10-20%
1395,US-2017-117247,2017-10-09,2017-10-14,Corporate,Furniture,Tables,"Bevis Oval Conference Table, Walnut",Central,Illinois,Aurora,652.45,-430.62,0.5,5,2017-10,>20%
1396,US-2017-117247,2017-10-09,2017-10-14,Corporate,Furniture,Tables,Hon 61000 Series Interactive Training Tables,Central,Illinois,Aurora,66.65,-42.65,0.5,3,2017-10,>20%
1397,CA-2016-124485,2016-11-24,2016-11-26,Consumer,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",East,New York,New York City,17.22,6.03,0.2,4,2016-11,10-20%
1398,CA-2016-124485,2016-11-24,2016-11-26,Consumer,Office Supplies,Paper,Xerox 196,East,New York,New York City,11.56,5.66,0.0,2,2016-11,0%
1399,CA-2016-124485,2016-11-24,2016-11-26,Consumer,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,East,New York,New York City,88.4,11.49,0.0,4,2016-11,0%
1400,CA-2016-124485,2016-11-24,2016-11-26,Consumer,Office Supplies,Paper,Xerox 217,East,New York,New York City,6.48,3.11,0.0,1,2016-11,0%
1401,CA-2016-159212,2016-11-01,2016-11-05,Home Office,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",South,Virginia,Salem,21.8,6.1,0.0,2,2016-11,0%
1402,CA-2016-159212,2016-11-01,2016-11-05,Home Office,Office Supplies,Envelopes,Airmail Envelopes,South,Virginia,Salem,251.79,118.34,0.0,3,2016-11,0%
1403,US-2016-161396,2016-04-19,2016-04-25,Home Office,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",East,Ohio,Columbus,205.18,-58.13,0.4,2,2016-04,>20%
1404,US-2016-161396,2016-04-19,2016-04-25,Home Office,Office Supplies,Paper,Xerox 189,East,Ohio,Columbus,419.4,146.79,0.2,5,2016-04,10-20%
1405,US-2014-118486,2014-04-06,2014-04-08,Home Office,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,East,Pennsylvania,Philadelphia,10.3,-2.19,0.2,1,2014-04,10-20%
1406,US-2014-118486,2014-04-06,2014-04-08,Home Office,Furniture,Tables,KI Adjustable-Height Table,East,Pennsylvania,Philadelphia,154.76,-36.11,0.4,3,2014-04,>20%
1407,US-2014-118486,2014-04-06,2014-04-08,Home Office,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,East,Pennsylvania,Philadelphia,116.78,21.9,0.2,2,2014-04,10-20%
1408,CA-2016-130407,2016-09-02,2016-09-06,Consumer,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,East,New York,New York City,75.48,19.62,0.0,2,2016-09,0%
1409,CA-2016-130407,2016-09-02,2016-09-06,Consumer,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,East,New York,New York City,39.98,10.0,0.0,2,2016-09,0%
1410,US-2016-122245,2016-09-25,2016-09-30,Consumer,Furniture,Tables,Bevis Boat-Shaped Conference Table,West,Arizona,Phoenix,393.17,-204.45,0.5,3,2016-09,>20%
1411,CA-2017-105144,2017-11-04,2017-11-11,Home Office,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,Central,Texas,Grand Prairie,23.68,8.88,0.2,2,2017-11,10-20%
1412,CA-2016-136329,2016-07-09,2016-07-13,Corporate,Furniture,Chairs,Hon GuestStacker Chair,East,New York,New York City,408.01,72.53,0.1,2,2016-07,0-10%
1413,CA-2016-136329,2016-07-09,2016-07-13,Corporate,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",East,New York,New York City,165.28,14.88,0.0,4,2016-07,0%
1414,CA-2014-146640,2014-06-30,2014-07-05,Consumer,Office Supplies,Binders,GBC Recycled Regency Composition Covers,East,New York,New York City,334.77,108.8,0.2,7,2014-06,10-20%
1415,CA-2017-115994,2017-01-28,2017-01-31,Home Office,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,West,California,Costa Mesa,239.97,26.4,0.0,3,2017-01,0%
1416,CA-2017-115994,2017-01-28,2017-01-31,Home Office,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",West,California,Costa Mesa,37.74,12.83,0.0,3,2017-01,0%
1417,CA-2015-126697,2015-09-21,2015-09-24,Corporate,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,Central,Texas,Houston,946.34,118.29,0.2,7,2015-09,10-20%
1418,CA-2015-126697,2015-09-21,2015-09-24,Corporate,Technology,Accessories,Hypercom P1300 Pinpad,Central,Texas,Houston,151.2,32.13,0.2,3,2015-09,10-20%
1419,CA-2015-126697,2015-09-21,2015-09-24,Corporate,Furniture,Furnishings,Longer-Life Soft White Bulbs,Central,Texas,Houston,4.93,-1.48,0.6,4,2015-09,>20%
1420,CA-2015-124800,2015-09-26,2015-09-30,Corporate,Office Supplies,Paper,Petty Cash Envelope,West,Arizona,Mesa,86.27,31.27,0.2,4,2015-09,10-20%
1421,CA-2015-124800,2015-09-26,2015-09-30,Corporate,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,West,Arizona,Mesa,72.59,-48.39,0.7,2,2015-09,>20%
1422,CA-2015-124800,2015-09-26,2015-09-30,Corporate,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,West,Arizona,Mesa,60.67,14.41,0.2,2,2015-09,10-20%
1423,CA-2015-124800,2015-09-26,2015-09-30,Corporate,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',West,Arizona,Mesa,77.03,-59.06,0.7,9,2015-09,>20%
1424,CA-2015-124800,2015-09-26,2015-09-30,Corporate,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,West,Arizona,Mesa,119.9,-1.5,0.2,6,2015-09,10-20%
1425,CA-2015-124800,2015-09-26,2015-09-30,Corporate,Technology,Phones,Samsung Rugby III,West,Arizona,Mesa,263.96,23.1,0.2,5,2015-09,10-20%
1426,CA-2015-124800,2015-09-26,2015-09-30,Corporate,Office Supplies,Storage,SAFCO Boltless Steel Shelving,West,Arizona,Mesa,363.65,-86.37,0.2,4,2015-09,10-20%
1427,US-2015-164448,2015-10-31,2015-11-04,Corporate,Office Supplies,Binders,Prestige Round Ring Binders,West,California,Salinas,9.73,3.28,0.2,2,2015-10,10-20%
1428,US-2015-164448,2015-10-31,2015-11-04,Corporate,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",West,California,Salinas,14.75,7.08,0.0,5,2015-10,0%
1429,US-2015-164448,2015-10-31,2015-11-04,Corporate,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",West,California,Salinas,29.8,9.31,0.2,5,2015-10,10-20%
1430,US-2015-164448,2015-10-31,2015-11-04,Corporate,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",West,California,Salinas,427.42,196.61,0.0,14,2015-10,0%
1431,CA-2017-122700,2017-11-26,2017-11-30,Consumer,Technology,Phones,Motorola L804,East,Ohio,Columbus,220.75,-40.47,0.4,8,2017-11,>20%
1432,CA-2014-120768,2014-12-19,2014-12-21,Consumer,Office Supplies,Binders,Canvas Sectional Post Binders,South,Alabama,Florence,152.76,74.85,0.0,6,2014-12,0%
1433,CA-2014-120768,2014-12-19,2014-12-21,Consumer,Office Supplies,Supplies,Acme Stainless Steel Office Snips,South,Alabama,Florence,7.27,1.96,0.0,1,2014-12,0%
1434,CA-2014-120768,2014-12-19,2014-12-21,Consumer,Furniture,Chairs,High-Back Leather Manager's Chair,South,Alabama,Florence,1819.86,163.79,0.0,14,2014-12,0%
1435,US-2016-153129,2016-12-26,2016-12-30,Consumer,Office Supplies,Paper,Strathmore Photo Mount Cards,West,Washington,Seattle,33.9,15.59,0.0,5,2016-12,0%
1436,CA-2017-106852,2017-06-20,2017-06-27,Consumer,Office Supplies,Paper,Xerox 203,East,Ohio,Parma,31.1,10.89,0.2,6,2017-06,10-20%
1437,CA-2017-106852,2017-06-20,2017-06-27,Consumer,Office Supplies,Art,Newell 35,East,Ohio,Parma,5.25,0.59,0.2,2,2017-06,10-20%
1438,CA-2015-139731,2015-10-15,2015-10-15,Consumer,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,Central,Texas,Amarillo,263.88,42.88,0.2,3,2015-10,10-20%
1439,CA-2015-139731,2015-10-15,2015-10-15,Consumer,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,Central,Texas,Amarillo,2453.43,-350.49,0.3,5,2015-10,>20%
1440,CA-2017-122735,2017-04-12,2017-04-15,Consumer,Office Supplies,Binders,Storex Dura Pro Binders,East,Rhode Island,Providence,29.7,13.37,0.0,5,2017-04,0%
1441,CA-2017-122735,2017-04-12,2017-04-15,Consumer,Office Supplies,Paper,Xerox 1948,East,Rhode Island,Providence,39.96,17.98,0.0,4,2017-04,0%
1442,CA-2017-128160,2017-12-19,2017-12-24,Consumer,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,West,California,San Francisco,36.67,11.46,0.2,2,2017-12,10-20%
1443,CA-2017-117695,2017-08-05,2017-08-08,Corporate,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",South,Kentucky,Richmond,13.76,6.33,0.0,2,2017-08,0%
1444,CA-2015-166135,2015-10-01,2015-10-06,Corporate,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",West,Colorado,Aurora,139.42,17.43,0.2,4,2015-10,10-20%
1445,CA-2016-133725,2016-05-23,2016-05-28,Consumer,Technology,Phones,Mitel MiVoice 5330e IP Phone,Central,Illinois,Chicago,1979.93,148.49,0.2,9,2016-05,10-20%
1446,CA-2017-102337,2017-06-13,2017-06-16,Home Office,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",Central,Illinois,Chicago,164.74,-39.12,0.2,4,2017-06,10-20%
1447,CA-2017-102337,2017-06-13,2017-06-16,Home Office,Furniture,Chairs,Global Super Steno Chair,Central,Illinois,Chicago,470.3,-87.34,0.3,7,2017-06,>20%
1448,CA-2017-102337,2017-06-13,2017-06-16,Home Office,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,Central,Illinois,Chicago,47.98,6.0,0.2,2,2017-06,10-20%
1449,US-2014-112564,2014-04-23,2014-04-24,Corporate,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,East,Pennsylvania,Philadelphia,2.5,-1.75,0.7,3,2014-04,>20%
1450,CA-2015-145821,2015-05-01,2015-05-07,Corporate,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,West,California,Los Angeles,88.75,11.09,0.2,3,2015-05,10-20%
1451,US-2015-160150,2015-07-19,2015-07-20,Consumer,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,West,Arizona,Phoenix,2.03,-1.35,0.7,1,2015-07,>20%
1452,CA-2016-133711,2016-11-26,2016-11-29,Corporate,Office Supplies,Paper,Easy-staple paper,South,Alabama,Mobile,70.98,34.78,0.0,7,2016-11,0%
1453,CA-2016-133711,2016-11-26,2016-11-29,Corporate,Office Supplies,Binders,Surelock Post Binders,South,Alabama,Mobile,91.68,45.84,0.0,3,2016-11,0%
1454,CA-2016-133711,2016-11-26,2016-11-29,Corporate,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,South,Alabama,Mobile,33.75,16.88,0.0,5,2016-11,0%
1455,CA-2016-133711,2016-11-26,2016-11-29,Corporate,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,South,Alabama,Mobile,3040.0,1459.2,0.0,8,2016-11,0%
1456,CA-2017-148474,2017-06-12,2017-06-19,Home Office,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,South,Georgia,Columbus,91.2,41.95,0.0,3,2017-06,0%
1457,CA-2017-148474,2017-06-12,2017-06-19,Home Office,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",South,Georgia,Columbus,452.94,67.94,0.0,3,2017-06,0%
1458,CA-2015-111297,2015-08-17,2015-08-21,Corporate,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,East,Massachusetts,New Bedford,52.2,23.49,0.0,9,2015-08,0%
